date,high_temp,low_temp,average_temp
12/8/1965,40,37,38
12/9/1965,40,37,38
12/10/1965,47,38,42
12/11/1965,52,37,44
12/12/1965,49,42,46
12/13/1965,51,34,42
12/14/1965,53,32,42
12/15/1965,47,25,36
12/16/1965,51,28,40
12/17/1965,49,26,38
12/18/1965,48,28,38
12/19/1965,50,25,38
12/20/1965,35,24,30
12/21/1965,34,29,32
12/22/1965,53,31,42
12/23/1965,47,25,36
12/24/1965,50,38,44
12/25/1965,53,36,44
12/26/1965,48,32,40
12/27/1965,47,33,40
12/28/1965,55,44,50
12/29/1965,52,40,46
12/30/1965,49,43,46
12/31/1965,53,34,44
1/1/1966,48,28,38
1/2/1966,48,28,38
1/3/1966,49,37,43
1/4/1966,47,44,46
1/5/1966,57,46,52
1/6/1966,64,44,54
1/7/1966,54,47,50
1/8/1966,60,42,51
1/9/1966,56,34,45
1/10/1966,51,38,44
1/11/1966,54,35,44
1/12/1966,54,35,44
1/13/1966,52,34,43
1/14/1966,54,36,45
1/15/1966,67,37,52
1/16/1966,61,35,48
1/17/1966,62,33,48
1/18/1966,51,32,42
1/19/1966,55,32,44
1/20/1966,56,31,44
1/21/1966,59,28,44
1/22/1966,53,36,44
1/23/1966,53,36,44
1/24/1966,54,32,43
1/25/1966,53,33,43
1/26/1966,61,36,48
1/27/1966,62,35,48
1/28/1966,62,33,48
1/29/1966,56,42,49
1/30/1966,52,39,46
1/31/1966,52,39,46
2/1/1966,55,40,48
2/2/1966,55,40,48
2/3/1966,49,38,44
2/4/1966,57,44,50
2/5/1966,54,46,50
2/6/1966,54,46,50
2/7/1966,53,33,43
2/8/1966,53,33,43
2/9/1966,58,39,48
2/10/1966,59,37,48
2/11/1966,55,31,43
2/12/1966,55,31,43
2/13/1966,62,34,48
2/14/1966,56,32,44
2/15/1966,62,34,48
2/16/1966,62,34,48
2/17/1966,61,31,46
2/18/1966,56,36,46
2/19/1966,58,44,51
2/20/1966,63,38,50
2/21/1966,64,36,50
2/22/1966,63,46,54
2/23/1966,62,48,55
2/24/1966,57,40,48
2/25/1966,57,40,48
2/26/1966,57,38,48
2/27/1966,60,36,48
2/28/1966,54,38,46
3/1/1966,54,35,44
3/2/1966,52,28,40
3/3/1966,52,28,40
3/4/1966,53,30,42
3/5/1966,60,43,52
3/6/1966,66,46,56
3/7/1966,64,48,56
3/8/1966,63,48,56
3/9/1966,59,49,54
3/10/1966,66,49,58
3/11/1966,69,42,56
3/12/1966,66,48,57
3/13/1966,69,49,59
3/14/1966,67,48,58
3/15/1966,64,45,54
3/16/1966,58,39,48
3/17/1966,61,36,48
3/18/1966,64,41,52
3/19/1966,63,46,54
3/20/1966,64,39,52
3/21/1966,65,38,52
3/22/1966,69,46,58
3/23/1966,72,42,57
3/24/1966,74,45,60
3/25/1966,69,42,56
3/26/1966,71,41,56
3/27/1966,71,41,56
3/28/1966,73,46,60
3/29/1966,79,45,62
3/30/1966,82,47,64
3/31/1966,86,51,68
4/1/1966,86,51,68
4/2/1966,87,52,70
4/3/1966,86,46,66
4/4/1966,77,49,63
4/5/1966,84,48,66
4/6/1966,71,48,60
4/7/1966,68,45,56
4/8/1966,68,45,56
4/9/1966,68,45,56
4/10/1966,66,48,57
4/11/1966,66,48,57
4/12/1966,68,47,58
4/13/1966,74,43,58
4/14/1966,84,45,64
4/15/1966,87,48,68
4/16/1966,88,52,70
4/17/1966,63,49,56
4/18/1966,69,49,59
4/19/1966,69,43,56
4/20/1966,74,40,57
4/21/1966,78,40,59
4/22/1966,78,40,59
4/23/1966,88,50,69
4/24/1966,89,50,70
4/25/1966,84,52,68
4/26/1966,84,52,68
4/27/1966,82,52,67
4/28/1966,82,52,67
4/29/1966,86,47,66
4/30/1966,86,47,66
5/1/1966,89,49,69
5/2/1966,93,50,72
5/3/1966,93,50,72
5/4/1966,77,52,64
5/5/1966,78,51,64
5/6/1966,79,50,64
5/7/1966,85,48,66
5/8/1966,76,50,63
5/9/1966,76,50,63
5/10/1966,70,53,62
5/11/1966,80,50,65
5/12/1966,87,50,68
5/13/1966,87,50,68
5/14/1966,78,46,62
5/15/1966,78,46,62
5/16/1966,78,46,62
5/17/1966,90,49,70
5/18/1966,95,56,76
5/19/1966,96,58,77
5/20/1966,93,53,73
5/21/1966,93,53,73
5/22/1966,81,49,65
5/23/1966,90,49,70
5/24/1966,90,49,70
5/25/1966,92,50,71
5/26/1966,84,50,67
5/27/1966,80,51,66
5/28/1966,80,51,66
5/29/1966,66,50,58
5/30/1966,72,52,62
5/31/1966,75,48,62
6/1/1966,76,48,62
6/2/1966,76,48,62
6/3/1966,76,48,62
6/4/1966,85,47,66
6/5/1966,86,52,69
6/6/1966,86,52,69
6/7/1966,79,56,68
6/8/1966,86,56,71
6/9/1966,88,54,71
6/10/1966,88,54,71
6/11/1966,91,56,74
6/12/1966,91,56,74
6/13/1966,103,63,83
6/14/1966,103,63,83
6/15/1966,102,65,84
6/16/1966,102,65,84
6/17/1966,90,56,73
6/18/1966,98,56,77
6/19/1966,98,61,80
6/20/1966,89,58,74
6/21/1966,89,58,74
6/22/1966,85,51,68
6/23/1966,85,51,68
6/24/1966,91,53,72
6/25/1966,91,53,72
6/26/1966,98,57,78
6/27/1966,101,60,80
6/28/1966,98,61,80
6/29/1966,98,61,80
6/30/1966,92,55,74
7/1/1966,89,55,72
7/2/1966,89,55,72
7/3/1966,90,56,73
7/4/1966,90,56,73
7/5/1966,95,54,74
7/6/1966,83,53,68
7/7/1966,80,54,67
7/8/1966,82,53,68
7/9/1966,82,53,68
7/10/1966,83,55,69
7/11/1966,83,55,69
7/12/1966,76,55,66
7/13/1966,76,55,66
7/14/1966,84,54,69
7/15/1966,90,54,72
7/16/1966,91,54,72
7/17/1966,92,56,74
7/18/1966,92,56,74
7/19/1966,96,60,78
7/20/1966,96,60,78
7/21/1966,100,58,79
7/22/1966,100,58,79
7/23/1966,99,64,82
7/24/1966,99,64,82
7/25/1966,96,55,76
7/26/1966,96,55,76
7/27/1966,93,54,74
7/28/1966,93,54,74
7/29/1966,93,54,74
7/30/1966,67,60,64
7/31/1966,97,62,80
8/1/1966,102,67,84
8/2/1966,102,63,82
8/3/1966,99,57,78
8/4/1966,104,61,82
8/5/1966,104,61,82
8/6/1966,107,63,85
8/7/1966,107,63,85
8/8/1966,103,65,84
8/9/1966,102,58,80
8/10/1966,102,58,80
8/11/1966,87,57,72
8/12/1966,95,55,75
8/13/1966,92,55,74
8/14/1966,92,55,74
8/15/1966,102,62,82
8/16/1966,102,66,84
8/17/1966,102,66,84
8/18/1966,100,64,82
8/19/1966,90,55,72
8/20/1966,91,53,72
8/21/1966,91,53,72
8/22/1966,90,54,72
8/23/1966,90,54,72
8/24/1966,93,58,76
8/25/1966,88,58,73
8/26/1966,85,49,67
8/27/1966,95,54,74
8/28/1966,92,59,76
8/29/1966,79,56,68
8/30/1966,75,54,64
8/31/1966,89,52,70
9/1/1966,93,55,74
9/2/1966,93,55,74
9/3/1966,98,59,78
9/4/1966,101,59,80
9/5/1966,101,59,80
9/6/1966,81,55,68
9/7/1966,79,56,68
9/8/1966,82,52,67
9/9/1966,88,54,71
9/10/1966,88,54,71
9/11/1966,80,56,68
9/12/1966,80,56,68
9/13/1966,80,56,68
9/14/1966,80,48,64
9/15/1966,88,48,68
9/16/1966,88,48,68
9/17/1966,92,60,76
9/18/1966,92,60,76
9/19/1966,85,57,71
9/20/1966,87,58,72
9/21/1966,87,58,72
9/22/1966,85,57,71
9/23/1966,88,54,71
9/24/1966,86,54,70
9/25/1966,82,54,68
9/26/1966,87,56,72
9/27/1966,93,65,79
9/28/1966,100,62,81
9/29/1966,102,63,82
9/30/1966,87,60,74
10/1/1966,87,60,74
10/2/1966,71,56,64
10/3/1966,79,51,65
10/4/1966,79,51,65
10/5/1966,79,51,65
10/6/1966,79,51,65
10/7/1966,78,51,64
10/8/1966,78,51,64
10/9/1966,88,55,72
10/10/1966,88,55,72
10/11/1966,72,55,64
10/12/1966,72,55,64
10/13/1966,70,50,60
10/14/1966,73,44,58
10/15/1966,73,44,58
10/16/1966,81,51,66
10/17/1966,79,44,62
10/18/1966,81,44,62
10/19/1966,77,44,60
10/20/1966,80,50,65
10/21/1966,68,43,56
10/22/1966,79,40,60
10/23/1966,79,40,60
10/24/1966,86,50,68
10/25/1966,86,50,68
10/26/1966,75,51,63
10/27/1966,75,51,63
10/28/1966,77,43,60
10/29/1966,81,47,64
10/30/1966,81,46,64
10/31/1966,82,46,64
11/1/1966,83,45,64
11/2/1966,83,45,64
11/3/1966,81,50,66
11/4/1966,81,50,66
11/5/1966,64,47,56
11/6/1966,64,47,56
11/7/1966,66,49,58
11/8/1966,64,47,56
11/9/1966,64,47,56
11/10/1966,65,41,53
11/11/1966,61,50,56
11/12/1966,61,50,56
11/13/1966,63,49,56
11/14/1966,65,47,56
11/15/1966,61,57,59
11/16/1966,61,57,59
11/17/1966,65,51,58
11/18/1966,67,48,58
11/19/1966,67,48,58
11/20/1966,64,49,56
11/21/1966,64,49,56
11/22/1966,55,38,46
11/23/1966,55,38,46
11/24/1966,56,33,44
11/25/1966,56,33,44
11/26/1966,57,35,46
11/27/1966,54,38,46
11/28/1966,54,38,46
11/29/1966,61,52,56
11/30/1966,60,52,56
12/1/1966,60,52,56
12/2/1966,57,47,52
12/3/1966,60,46,53
12/4/1966,53,47,50
12/5/1966,53,47,50
12/6/1966,53,47,50
12/7/1966,56,43,50
12/8/1966,56,43,50
12/9/1966,52,42,47
12/10/1966,52,42,47
12/11/1966,53,47,50
12/12/1966,51,48,50
12/13/1966,52,47,50
12/14/1966,58,45,52
12/15/1966,51,43,47
12/16/1966,51,43,47
12/17/1966,51,43,47
12/18/1966,44,42,43
12/19/1966,43,39,41
12/20/1966,43,39,41
12/21/1966,43,39,41
12/22/1966,45,41,43
12/23/1966,45,41,43
12/24/1966,47,32,40
12/25/1966,47,32,40
12/26/1966,54,32,43
12/27/1966,54,32,43
12/28/1966,51,31,41
12/29/1966,46,32,39
12/30/1966,46,32,39
12/31/1966,51,33,42
1/1/1967,51,33,42
1/2/1967,46,29,38
1/3/1967,39,32,36
1/4/1967,39,32,36
1/5/1967,50,36,43
1/6/1967,51,30,40
1/7/1967,51,30,40
1/8/1967,53,31,42
1/9/1967,53,31,42
1/10/1967,53,31,42
1/11/1967,53,31,42
1/12/1967,63,39,51
1/13/1967,62,37,50
1/14/1967,62,37,50
1/15/1967,53,33,43
1/16/1967,63,38,50
1/17/1967,63,38,50
1/18/1967,45,38,42
1/19/1967,45,38,42
1/20/1967,51,44,48
1/21/1967,51,44,48
1/22/1967,52,36,44
1/23/1967,52,36,44
1/24/1967,52,36,44
1/25/1967,53,38,46
1/26/1967,50,47,48
1/27/1967,50,47,48
1/28/1967,57,49,53
1/29/1967,57,49,53
1/30/1967,60,52,56
1/31/1967,59,46,52
2/1/1967,59,45,52
2/2/1967,62,40,51
2/3/1967,62,40,51
2/4/1967,62,40,51
2/5/1967,63,41,52
2/6/1967,63,41,52
2/7/1967,45,41,43
2/8/1967,45,41,43
2/9/1967,45,40,42
2/10/1967,70,41,56
2/11/1967,51,41,46
2/12/1967,51,41,46
2/13/1967,51,41,46
2/14/1967,56,37,46
2/15/1967,49,33,41
2/16/1967,49,33,41
2/17/1967,60,38,49
2/18/1967,62,38,50
2/19/1967,62,38,50
2/20/1967,63,33,48
2/21/1967,64,34,49
2/22/1967,63,36,50
2/23/1967,61,35,48
2/24/1967,61,35,48
2/25/1967,54,43,48
2/26/1967,54,43,48
2/27/1967,63,40,52
2/28/1967,66,38,52
3/1/1967,64,40,52
3/2/1967,64,40,52
3/3/1967,54,38,46
3/4/1967,59,37,48
3/5/1967,59,37,48
3/6/1967,63,37,50
3/7/1967,63,37,50
3/8/1967,67,39,53
3/9/1967,67,39,53
3/10/1967,55,44,50
3/11/1967,55,44,50
3/12/1967,51,40,46
3/13/1967,51,40,46
3/14/1967,51,40,46
3/15/1967,66,43,54
3/16/1967,66,53,60
3/17/1967,71,43,57
3/18/1967,71,43,57
3/19/1967,62,41,52
3/20/1967,62,41,52
3/21/1967,62,41,52
3/22/1967,61,44,52
3/23/1967,64,44,54
3/24/1967,61,39,50
3/25/1967,61,39,50
3/26/1967,58,43,50
3/27/1967,58,43,50
3/28/1967,54,37,46
3/29/1967,54,37,46
3/30/1967,50,39,44
3/31/1967,55,39,47
4/1/1967,56,34,45
4/2/1967,58,40,49
4/3/1967,62,38,50
4/4/1967,54,46,50
4/5/1967,55,45,50
4/6/1967,56,48,52
4/7/1967,59,44,52
4/8/1967,62,44,53
4/9/1967,62,44,53
4/10/1967,54,39,46
4/11/1967,54,39,46
4/12/1967,65,38,52
4/13/1967,59,44,52
4/14/1967,59,44,52
4/15/1967,55,41,48
4/16/1967,55,41,48
4/17/1967,57,43,50
4/18/1967,52,39,46
4/19/1967,52,39,46
4/20/1967,58,36,47
4/21/1967,58,36,47
4/22/1967,59,40,50
4/23/1967,56,45,50
4/24/1967,56,45,50
4/25/1967,63,41,52
4/26/1967,63,41,52
4/27/1967,60,39,50
4/28/1967,60,39,50
4/29/1967,64,37,50
4/30/1967,64,37,50
5/1/1967,70,41,56
5/2/1967,71,44,58
5/3/1967,71,44,58
5/4/1967,70,44,57
5/5/1967,70,44,57
5/6/1967,77,45,61
5/7/1967,83,50,66
5/8/1967,83,50,66
5/9/1967,83,50,66
5/10/1967,65,44,54
5/11/1967,65,44,54
5/12/1967,70,40,55
5/13/1967,78,44,61
5/14/1967,78,44,61
5/15/1967,87,51,69
5/16/1967,87,51,69
5/17/1967,93,57,75
5/18/1967,91,53,72
5/19/1967,92,51,72
5/20/1967,92,51,72
5/21/1967,98,57,78
5/22/1967,101,63,82
5/23/1967,101,63,82
5/24/1967,90,52,71
5/25/1967,86,51,68
5/26/1967,76,49,62
5/27/1967,84,50,67
5/28/1967,83,53,68
5/29/1967,80,48,64
5/30/1967,80,48,64
5/31/1967,73,45,59
6/1/1967,64,50,57
6/2/1967,64,50,57
6/3/1967,79,49,64
6/4/1967,79,50,64
6/5/1967,61,51,56
6/6/1967,61,51,56
6/7/1967,80,49,64
6/8/1967,83,49,66
6/9/1967,75,51,63
6/10/1967,83,50,66
6/11/1967,83,53,68
6/12/1967,74,52,63
6/13/1967,85,52,68
6/14/1967,85,52,68
6/15/1967,90,53,72
6/16/1967,97,54,76
6/17/1967,98,56,77
6/18/1967,80,54,67
6/19/1967,80,54,67
6/20/1967,86,53,70
6/21/1967,93,54,74
6/22/1967,92,58,75
6/23/1967,92,58,75
6/24/1967,95,53,74
6/25/1967,90,54,72
6/26/1967,90,54,72
6/27/1967,90,54,72
6/28/1967,102,60,81
6/29/1967,103,64,84
6/30/1967,102,66,84
7/1/1967,102,66,84
7/2/1967,94,60,77
7/3/1967,94,60,77
7/4/1967,102,60,81
7/5/1967,102,60,81
7/6/1967,95,60,78
7/7/1967,90,55,72
7/8/1967,90,55,72
7/9/1967,91,54,72
7/10/1967,96,57,76
7/11/1967,103,62,82
7/12/1967,103,62,82
7/13/1967,101,65,83
7/14/1967,101,63,82
7/15/1967,101,63,82
7/16/1967,93,60,76
7/17/1967,93,60,76
7/18/1967,91,54,72
7/19/1967,91,54,72
7/20/1967,97,58,78
7/21/1967,97,58,78
7/22/1967,90,57,74
7/23/1967,87,54,70
7/24/1967,87,54,70
7/25/1967,98,57,78
7/26/1967,101,61,81
7/27/1967,100,65,82
7/28/1967,100,71,86
7/29/1967,102,67,84
7/30/1967,100,63,82
7/31/1967,100,63,82
8/1/1967,100,56,78
8/2/1967,95,58,76
8/3/1967,95,58,76
8/4/1967,96,60,78
8/5/1967,96,60,78
8/6/1967,89,56,72
8/7/1967,89,56,72
8/8/1967,95,60,78
8/9/1967,95,60,78
8/10/1967,94,55,74
8/11/1967,96,55,76
8/12/1967,103,58,80
8/13/1967,105,64,84
8/14/1967,106,64,85
8/15/1967,104,67,86
8/16/1967,104,67,86
8/17/1967,106,64,85
8/18/1967,107,64,86
8/19/1967,101,61,81
8/20/1967,95,54,74
8/21/1967,95,54,74
8/22/1967,99,61,80
8/23/1967,101,62,82
8/24/1967,101,62,82
8/25/1967,100,62,81
8/26/1967,100,61,80
8/27/1967,100,61,80
8/28/1967,88,57,72
8/29/1967,97,56,76
8/30/1967,97,56,76
8/31/1967,94,58,76
9/1/1967,94,57,76
9/2/1967,96,61,78
9/3/1967,97,68,82
9/4/1967,97,68,82
9/5/1967,94,61,78
9/6/1967,94,61,78
9/7/1967,94,61,78
9/8/1967,94,61,78
9/9/1967,87,60,74
9/10/1967,87,60,74
9/11/1967,88,58,73
9/12/1967,88,58,73
9/13/1967,96,55,76
9/14/1967,94,55,74
9/15/1967,93,55,74
9/16/1967,93,55,74
9/17/1967,93,55,74
9/18/1967,91,62,76
9/19/1967,91,62,76
9/20/1967,97,61,79
9/21/1967,91,61,76
9/22/1967,84,63,74
9/23/1967,85,58,72
9/24/1967,85,58,72
9/25/1967,89,54,72
9/26/1967,94,59,76
9/27/1967,94,59,76
9/28/1967,90,58,74
9/29/1967,85,59,72
9/30/1967,81,57,69
10/1/1967,78,54,66
10/2/1967,78,54,66
10/3/1967,72,47,60
10/4/1967,72,47,60
10/5/1967,72,47,60
10/6/1967,77,47,62
10/7/1967,77,47,62
10/8/1967,77,47,62
10/9/1967,77,47,62
10/10/1967,85,54,70
10/11/1967,88,54,71
10/12/1967,88,54,71
10/13/1967,88,50,69
10/14/1967,88,50,69
10/15/1967,84,47,66
10/16/1967,86,50,68
10/17/1967,86,50,68
10/18/1967,86,50,68
10/19/1967,85,50,68
10/20/1967,85,50,68
10/21/1967,73,51,62
10/22/1967,73,51,62
10/23/1967,79,49,64
10/24/1967,79,49,64
10/25/1967,78,50,64
10/26/1967,78,50,64
10/27/1967,78,46,62
10/28/1967,80,55,68
10/29/1967,78,53,66
10/30/1967,79,44,62
10/31/1967,79,44,62
11/1/1967,81,46,64
11/2/1967,81,46,64
11/3/1967,80,47,64
11/4/1967,71,51,61
11/5/1967,71,51,61
11/6/1967,75,50,62
11/7/1967,75,50,62
11/8/1967,72,50,61
11/9/1967,68,49,58
11/10/1967,68,49,58
11/11/1967,67,45,56
11/12/1967,67,45,56
11/13/1967,63,56,60
11/14/1967,63,56,60
11/15/1967,67,50,58
11/16/1967,73,47,60
11/17/1967,76,52,64
11/18/1967,76,52,64
11/19/1967,59,49,54
11/20/1967,68,46,57
11/21/1967,70,43,56
11/22/1967,70,43,56
11/23/1967,58,44,51
11/24/1967,58,44,51
11/25/1967,54,38,46
11/26/1967,54,38,46
11/27/1967,60,34,47
11/28/1967,60,34,47
11/29/1967,60,34,47
11/30/1967,51,38,44
12/1/1967,51,38,44
12/2/1967,57,30,44
12/3/1967,57,30,44
12/4/1967,60,48,54
12/5/1967,60,48,54
12/6/1967,50,31,40
12/7/1967,56,39,48
12/8/1967,56,39,48
12/9/1967,55,32,44
12/10/1967,56,32,44
12/11/1967,53,30,42
12/12/1967,52,38,45
12/13/1967,52,38,45
12/14/1967,50,32,41
12/15/1967,50,32,41
12/16/1967,47,25,36
12/17/1967,47,25,36
12/18/1967,51,36,44
12/19/1967,42,30,36
12/20/1967,49,31,40
12/21/1967,49,31,40
12/22/1967,54,32,43
12/23/1967,54,32,43
12/24/1967,58,33,46
12/25/1967,61,35,48
12/26/1967,63,34,48
12/27/1967,65,36,50
12/28/1967,72,36,54
12/29/1967,72,36,54
12/30/1967,58,31,44
12/31/1967,45,35,40
1/1/1968,40,37,38
1/2/1968,40,37,38
1/3/1968,46,24,35
1/4/1968,46,24,35
1/5/1968,46,25,36
1/6/1968,36,32,34
1/7/1968,36,31,34
1/8/1968,36,31,34
1/9/1968,48,35,42
1/10/1968,48,35,42
1/11/1968,51,31,41
1/12/1968,51,31,41
1/13/1968,56,41,48
1/14/1968,56,41,48
1/15/1968,62,45,54
1/16/1968,62,45,54
1/17/1968,55,35,45
1/18/1968,55,35,45
1/19/1968,61,35,48
1/20/1968,59,33,46
1/21/1968,59,33,46
1/22/1968,58,36,47
1/23/1968,58,36,47
1/24/1968,63,36,50
1/25/1968,63,36,50
1/26/1968,55,35,45
1/27/1968,49,33,41
1/28/1968,52,33,42
1/29/1968,51,44,48
1/30/1968,45,38,42
1/31/1968,54,35,44
2/1/1968,54,35,44
2/2/1968,57,43,50
2/3/1968,56,41,48
2/4/1968,56,41,48
2/5/1968,52,47,50
2/6/1968,52,47,50
2/7/1968,65,43,54
2/8/1968,60,44,52
2/9/1968,60,44,52
2/10/1968,60,43,52
2/11/1968,61,39,50
2/12/1968,61,39,50
2/13/1968,56,42,49
2/14/1968,56,42,49
2/15/1968,65,42,54
2/16/1968,57,48,52
2/17/1968,57,48,52
2/18/1968,64,53,58
2/19/1968,61,52,56
2/20/1968,61,52,56
2/21/1968,67,56,62
2/22/1968,67,56,62
2/23/1968,71,56,64
2/24/1968,71,56,64
2/25/1968,70,47,58
2/26/1968,70,47,58
2/27/1968,73,46,60
2/28/1968,73,46,60
2/29/1968,68,47,58
3/1/1968,68,47,58
3/2/1968,75,46,60
3/3/1968,75,46,60
3/4/1968,72,45,58
3/5/1968,72,45,58
3/6/1968,62,43,52
3/7/1968,62,43,52
3/8/1968,57,46,52
3/9/1968,57,46,52
3/10/1968,67,41,54
3/11/1968,67,41,54
3/12/1968,67,39,53
3/13/1968,59,46,52
3/14/1968,61,46,54
3/15/1968,61,40,50
3/16/1968,60,44,52
3/17/1968,59,38,48
3/18/1968,62,40,51
3/19/1968,67,42,54
3/20/1968,67,42,54
3/21/1968,66,42,54
3/22/1968,67,44,56
3/23/1968,66,46,56
3/24/1968,69,45,57
3/25/1968,69,45,57
3/26/1968,68,43,56
3/27/1968,68,43,56
3/28/1968,77,45,61
3/29/1968,80,50,65
3/30/1968,80,50,65
3/31/1968,70,47,58
4/1/1968,58,46,52
4/2/1968,64,43,54
4/3/1968,69,42,56
4/4/1968,63,46,54
4/5/1968,67,44,56
4/6/1968,70,45,58
4/7/1968,70,45,58
4/8/1968,75,42,58
4/9/1968,81,48,64
4/10/1968,83,51,67
4/11/1968,83,51,67
4/12/1968,71,47,59
4/13/1968,71,47,59
4/14/1968,78,43,60
4/15/1968,78,43,60
4/16/1968,63,40,52
4/17/1968,63,40,52
4/18/1968,73,37,55
4/19/1968,71,44,58
4/20/1968,71,43,57
4/21/1968,71,43,57
4/22/1968,71,43,57
4/23/1968,74,44,59
4/24/1968,78,45,62
4/25/1968,82,45,64
4/26/1968,86,57,72
4/27/1968,86,57,72
4/28/1968,89,47,68
4/29/1968,89,47,68
4/30/1968,83,48,66
5/1/1968,84,46,65
5/2/1968,89,46,68
5/3/1968,75,48,62
5/4/1968,68,47,58
5/5/1968,68,47,58
5/6/1968,76,43,60
5/7/1968,82,45,64
5/8/1968,82,45,64
5/9/1968,74,46,60
5/10/1968,74,46,60
5/11/1968,74,46,60
5/12/1968,72,48,60
5/13/1968,60,45,52
5/14/1968,69,42,56
5/15/1968,80,43,62
5/16/1968,87,46,66
5/17/1968,85,48,66
5/18/1968,89,54,72
5/19/1968,79,58,68
5/20/1968,80,53,66
5/21/1968,80,53,66
5/22/1968,76,48,62
5/23/1968,77,46,62
5/24/1968,72,46,59
5/25/1968,72,46,59
5/26/1968,90,53,72
5/27/1968,90,53,72
5/28/1968,94,56,75
5/29/1968,94,56,75
5/30/1968,94,56,75
5/31/1968,94,53,74
6/1/1968,98,58,78
6/2/1968,98,58,78
6/3/1968,88,56,72
6/4/1968,88,56,72
6/5/1968,72,54,63
6/6/1968,78,55,66
6/7/1968,83,51,67
6/8/1968,87,52,70
6/9/1968,89,51,70
6/10/1968,82,53,68
6/11/1968,82,53,68
6/12/1968,82,50,66
6/13/1968,89,48,68
6/14/1968,94,54,74
6/15/1968,94,54,74
6/16/1968,102,65,84
6/17/1968,102,65,84
6/18/1968,99,58,78
6/19/1968,99,58,78
6/20/1968,97,56,76
6/21/1968,98,57,78
6/22/1968,98,57,78
6/23/1968,100,63,82
6/24/1968,100,63,82
6/25/1968,97,60,78
6/26/1968,97,60,78
6/27/1968,96,55,76
6/28/1968,96,55,76
6/29/1968,86,61,74
6/30/1968,94,51,72
7/1/1968,94,51,72
7/2/1968,87,57,72
7/3/1968,87,57,72
7/4/1968,100,58,79
7/5/1968,100,58,79
7/6/1968,93,59,76
7/7/1968,93,59,76
7/8/1968,89,55,72
7/9/1968,89,55,72
7/10/1968,96,55,76
7/11/1968,99,58,78
7/12/1968,94,58,76
7/13/1968,87,58,72
7/14/1968,86,59,72
7/15/1968,88,57,72
7/16/1968,89,57,73
7/17/1968,97,57,77
7/18/1968,103,62,82
7/19/1968,104,66,85
7/20/1968,98,61,80
7/21/1968,98,61,80
7/22/1968,98,56,77
7/23/1968,89,56,72
7/24/1968,89,56,72
7/25/1968,95,54,74
7/26/1968,95,54,74
7/27/1968,102,56,79
7/28/1968,102,56,79
7/29/1968,100,65,82
7/30/1968,93,62,78
7/31/1968,83,58,70
8/1/1968,83,58,70
8/2/1968,92,58,75
8/3/1968,90,56,73
8/4/1968,91,56,74
8/5/1968,91,56,74
8/6/1968,98,58,78
8/7/1968,98,58,78
8/8/1968,92,62,77
8/9/1968,92,62,77
8/10/1968,93,60,76
8/11/1968,91,56,74
8/12/1968,76,56,66
8/13/1968,74,54,64
8/14/1968,84,59,72
8/15/1968,84,59,72
8/16/1968,84,58,71
8/17/1968,87,52,70
8/18/1968,87,52,70
8/19/1968,77,57,67
8/20/1968,75,53,64
8/21/1968,74,53,64
8/22/1968,85,50,68
8/23/1968,85,50,68
8/24/1968,95,56,76
8/25/1968,84,58,71
8/26/1968,88,54,71
8/27/1968,87,60,74
8/28/1968,98,58,78
8/29/1968,102,64,83
8/30/1968,102,64,83
8/31/1968,93,60,76
9/1/1968,89,60,74
9/2/1968,89,60,74
9/3/1968,88,58,73
9/4/1968,88,58,73
9/5/1968,94,57,76
9/6/1968,94,57,76
9/7/1968,94,57,76
9/8/1968,88,57,72
9/9/1968,88,57,72
9/10/1968,88,55,72
9/11/1968,90,56,73
9/12/1968,89,57,73
9/13/1968,85,57,71
9/14/1968,85,60,72
9/15/1968,85,60,72
9/16/1968,93,65,79
9/17/1968,93,65,79
9/18/1968,92,61,76
9/19/1968,92,61,76
9/20/1968,77,51,64
9/21/1968,77,51,64
9/22/1968,86,50,68
9/23/1968,86,50,68
9/24/1968,92,53,72
9/25/1968,92,53,72
9/26/1968,95,55,75
9/27/1968,95,55,75
9/28/1968,95,56,76
9/29/1968,78,50,64
9/30/1968,80,51,66
10/1/1968,80,51,66
10/2/1968,83,51,67
10/3/1968,83,51,67
10/4/1968,79,53,66
10/5/1968,75,54,64
10/6/1968,75,54,64
10/7/1968,78,45,62
10/8/1968,79,44,62
10/9/1968,79,44,62
10/10/1968,80,50,65
10/11/1968,80,50,65
10/12/1968,67,56,62
10/13/1968,67,56,62
10/14/1968,61,44,52
10/15/1968,69,43,56
10/16/1968,74,43,58
10/17/1968,74,43,58
10/18/1968,79,49,64
10/19/1968,79,49,64
10/20/1968,78,50,64
10/21/1968,78,50,64
10/22/1968,80,45,62
10/23/1968,83,46,64
10/24/1968,83,46,64
10/25/1968,85,46,66
10/26/1968,85,50,68
10/27/1968,83,48,66
10/28/1968,83,48,66
10/29/1968,61,47,54
10/30/1968,61,47,54
10/31/1968,66,45,56
11/1/1968,66,45,56
11/2/1968,66,45,56
11/3/1968,62,49,56
11/4/1968,62,49,56
11/5/1968,64,47,56
11/6/1968,64,47,56
11/7/1968,69,48,58
11/8/1968,69,48,58
11/9/1968,71,51,61
11/10/1968,69,49,59
11/11/1968,69,49,59
11/12/1968,62,46,54
11/13/1968,62,46,54
11/14/1968,50,36,43
11/15/1968,50,36,43
11/16/1968,57,47,52
